model,simulation,year,rate
M2_Negative_Binomial,1575,2024,0.3870853796207818
M2_Negative_Binomial,1576,2010,0.5856629285829265
M2_Negative_Binomial,1576,2011,0.6287764848676746
M2_Negative_Binomial,1576,2012,0.6822219276150071
M2_Negative_Binomial,1576,2013,0.8749201957863375
M2_Negative_Binomial,1576,2014,0.716138938896537
M2_Negative_Binomial,1576,2015,0.8819038593165905
M2_Negative_Binomial,1576,2016,0.896449550345688
M2_Negative_Binomial,1576,2017,0.898517382413088
M2_Negative_Binomial,1576,2018,1.2338308457711442
M2_Negative_Binomial,1576,2019,1.1354246365723029
M2_Negative_Binomial,1576,2020,1.3126325186921104
M2_Negative_Binomial,1576,2021,1.3154470698449048
M2_Negative_Binomial,1576,2022,1.7379313771770726
M2_Negative_Binomial,1576,2023,1.9835207072162966
M2_Negative_Binomial,1576,2024,1.6737552955588009
M2_Negative_Binomial,1577,2010,0.42979020228577564
M2_Negative_Binomial,1577,2011,0.42771577086466656
M2_Negative_Binomial,1577,2012,0.4478324274161473
M2_Negative_Binomial,1577,2013,0.5277718663545435
M2_Negative_Binomial,1577,2014,0.4731017685057714
M2_Negative_Binomial,1577,2015,0.48517875006581385
M2_Negative_Binomial,1577,2016,0.5250298903155377
M2_Negative_Binomial,1577,2017,0.5219836400817996
M2_Negative_Binomial,1577,2018,0.5536420461793595
M2_Negative_Binomial,1577,2019,0.6636062229023207
M2_Negative_Binomial,1577,2020,0.6031692891418369
M2_Negative_Binomial,1577,2021,0.5943582804205266
M2_Negative_Binomial,1577,2022,0.5282118810405226
M2_Negative_Binomial,1577,2023,0.5690881137695781
M2_Negative_Binomial,1577,2024,0.6749241424204009
M2_Negative_Binomial,1578,2010,0.19799323925524495
M2_Negative_Binomial,1578,2011,0.18232671046729462
M2_Negative_Binomial,1578,2012,0.16359538645101415
M2_Negative_Binomial,1578,2013,0.1673228346456693
M2_Negative_Binomial,1578,2014,0.1506406862225987
M2_Negative_Binomial,1578,2015,0.15742642026009587
M2_Negative_Binomial,1578,2016,0.17102458803347714
M2_Negative_Binomial,1578,2017,0.14928425357873212
M2_Negative_Binomial,1578,2018,0.15945911468299526
M2_Negative_Binomial,1578,2019,0.1657740372353991
M2_Negative_Binomial,1578,2020,0.17297176654391253
M2_Negative_Binomial,1578,2021,0.14546684709066304
M2_Negative_Binomial,1578,2022,0.15180501378916245
M2_Negative_Binomial,1578,2023,0.1679158258864226
M2_Negative_Binomial,1578,2024,0.1440372514910461
M2_Negative_Binomial,1579,2010,0.16982346944250687
M2_Negative_Binomial,1579,2011,0.19815826275099604
M2_Negative_Binomial,1579,2012,0.20098104202571915
M2_Negative_Binomial,1579,2013,0.21041711002340924
M2_Negative_Binomial,1579,2014,0.2242401779095626
M2_Negative_Binomial,1579,2015,0.25851629547728117
M2_Negative_Binomial,1579,2016,0.2900660186099704
M2_Negative_Binomial,1579,2017,0.3484151329243354
M2_Negative_Binomial,1579,2018,0.45260875111621374
M2_Negative_Binomial,1579,2019,0.36521295587860236
M2_Negative_Binomial,1579,2020,0.43131346947885285
M2_Negative_Binomial,1579,2021,0.5196731549911523
M2_Negative_Binomial,1579,2022,0.5113170513553131
M2_Negative_Binomial,1579,2023,0.6308254059767464
M2_Negative_Binomial,1579,2024,0.6400345954143865
M2_Negative_Binomial,1580,2010,0.8330203358909697
M2_Negative_Binomial,1580,2011,0.765191693712235
M2_Negative_Binomial,1580,2012,0.685138539042821
M2_Negative_Binomial,1580,2013,0.6235369227495212
M2_Negative_Binomial,1580,2014,0.5861484697659641
M2_Negative_Binomial,1580,2015,0.48675827936608235
M2_Negative_Binomial,1580,2016,0.4413370068097936
M2_Negative_Binomial,1580,2017,0.4281697341513293
M2_Negative_Binomial,1580,2018,0.3870391631585661
M2_Negative_Binomial,1580,2019,0.3417495536852843
M2_Negative_Binomial,1580,2020,0.3400848119629506
M2_Negative_Binomial,1580,2021,0.30524617466430726
M2_Negative_Binomial,1580,2022,0.2725533553628661
M2_Negative_Binomial,1580,2023,0.2692899010281541
M2_Negative_Binomial,1580,2024,0.24351960849468185
M2_Negative_Binomial,1581,2010,0.44696034769544457
M2_Negative_Binomial,1581,2011,0.7944800654370826
M2_Negative_Binomial,1581,2012,1.1626673737239823
M2_Negative_Binomial,1581,2013,0.43546499255160676
M2_Negative_Binomial,1581,2014,0.6298316213067879
M2_Negative_Binomial,1581,2015,0.9390301690096354
M2_Negative_Binomial,1581,2016,0.9778031917658678
M2_Negative_Binomial,1581,2017,0.6336912065439674
M2_Negative_Binomial,1581,2018,1.2641918612067864
M2_Negative_Binomial,1581,2019,0.9826574853353736
M2_Negative_Binomial,1581,2020,1.1848566008258008
M2_Negative_Binomial,1581,2021,0.617518476111169
M2_Negative_Binomial,1581,2022,1.1625133543690525
M2_Negative_Binomial,1581,2023,0.8650427596809839
M2_Negative_Binomial,1581,2024,1.1327315767831039
M2_Negative_Binomial,1582,2010,0.5888823308472394
M2_Negative_Binomial,1582,2011,0.7720520330351723
M2_Negative_Binomial,1582,2012,0.8033938751160014
M2_Negative_Binomial,1582,2013,0.7858054905299
M2_Negative_Binomial,1582,2014,0.7661760033887535
M2_Negative_Binomial,1582,2015,0.564681724845996
M2_Negative_Binomial,1582,2016,1.109580495919322
M2_Negative_Binomial,1582,2017,0.823875255623722
M2_Negative_Binomial,1582,2018,0.690649317514989
M2_Negative_Binomial,1582,2019,0.6429482274929864
M2_Negative_Binomial,1582,2020,0.7091842428300413
M2_Negative_Binomial,1582,2021,0.7437285312792755
M2_Negative_Binomial,1582,2022,0.7197694352654723
M2_Negative_Binomial,1582,2023,0.4840491976554242
M2_Negative_Binomial,1582,2024,0.5323013320241933
M2_Negative_Binomial,1583,2010,0.21194398240060097
M2_Negative_Binomial,1583,2011,0.24301432755481672
M2_Negative_Binomial,1583,2012,0.3295770913429669
M2_Negative_Binomial,1583,2013,0.25776761012981486
M2_Negative_Binomial,1583,2014,0.3349041618129831
M2_Negative_Binomial,1583,2015,0.3119570368030328
M2_Negative_Binomial,1583,2016,0.3680407547954463
M2_Negative_Binomial,1583,2017,0.3944274028629857
M2_Negative_Binomial,1583,2018,0.5357826253348641
M2_Negative_Binomial,1583,2019,0.4932415200204029
M2_Negative_Binomial,1583,2020,0.5345385559647361
M2_Negative_Binomial,1583,2021,0.5987821380243572
M2_Negative_Binomial,1583,2022,0.7341797311734451
M2_Negative_Binomial,1583,2023,0.6301047371961179
M2_Negative_Binomial,1583,2024,0.9443751709871205
M2_Negative_Binomial,1584,2010,0.5153726458120943
M2_Negative_Binomial,1584,2011,0.6599118710256207
M2_Negative_Binomial,1584,2012,0.5899509478987139
M2_Negative_Binomial,1584,2013,0.5405405405405406
M2_Negative_Binomial,1584,2014,0.570793180133432
M2_Negative_Binomial,1584,2015,0.5196651397883432
M2_Negative_Binomial,1584,2016,0.5686957425794043
M2_Negative_Binomial,1584,2017,0.653118609406953
M2_Negative_Binomial,1584,2018,0.6324786324786325
M2_Negative_Binomial,1584,2019,0.5654169854628921
M2_Negative_Binomial,1584,2020,0.5680169623925901
M2_Negative_Binomial,1584,2021,0.5704174039762673
M2_Negative_Binomial,1584,2022,0.4894531541156301
M2_Negative_Binomial,1584,2023,0.5580378591332756
M2_Negative_Binomial,1584,2024,0.725136801287165
M2_Negative_Binomial,1585,2010,0.38310886945323824
M2_Negative_Binomial,1585,2011,0.3277131322726193
M2_Negative_Binomial,1585,2012,0.310486543815458
M2_Negative_Binomial,1585,2013,0.25457544158331563
M2_Negative_Binomial,1585,2014,0.30657629990469126
M2_Negative_Binomial,1585,2015,0.2961617438003476
M2_Negative_Binomial,1585,2016,0.25159848209180224
M2_Negative_Binomial,1585,2017,0.24616564417177916
M2_Negative_Binomial,1585,2018,0.2492664880724582
M2_Negative_Binomial,1585,2019,0.2588625350675848
M2_Negative_Binomial,1585,2020,0.24857716772681623
M2_Negative_Binomial,1585,2021,0.23576558759238053
M2_Negative_Binomial,1585,2022,0.24050286963651268
M2_Negative_Binomial,1585,2023,0.2130777361391371
M2_Negative_Binomial,1585,2024,0.2270177957215669
M2_Negative_Binomial,1586,2010,1.0838654289853518
M2_Negative_Binomial,1586,2011,1.4200902398480169
M2_Negative_Binomial,1586,2012,1.15285695346679
M2_Negative_Binomial,1586,2013,1.6109810597999574
M2_Negative_Binomial,1586,2014,1.3713862120088953
M2_Negative_Binomial,1586,2015,1.432633075343548
M2_Negative_Binomial,1586,2016,1.3806726620574934
M2_Negative_Binomial,1586,2017,1.624233128834356
M2_Negative_Binomial,1586,2018,1.5052940426074752
M2_Negative_Binomial,1586,2019,1.069115021678143
M2_Negative_Binomial,1586,2020,1.2532083472826694
M2_Negative_Binomial,1586,2021,1.244665348183616
M2_Negative_Binomial,1586,2022,1.1684762354344205
M2_Negative_Binomial,1586,2023,1.2433938695109061
M2_Negative_Binomial,1586,2024,1.3498482848408018
M2_Negative_Binomial,1587,2010,0.8021677308579708
M2_Negative_Binomial,1587,2011,0.7121559935618353
M2_Negative_Binomial,1587,2012,0.7371072517565953
M2_Negative_Binomial,1587,2013,0.7477654820174505
M2_Negative_Binomial,1587,2014,0.5448480355819124
M2_Negative_Binomial,1587,2015,0.5565208234612754
M2_Negative_Binomial,1587,2016,0.5094349430784426
M2_Negative_Binomial,1587,2017,0.48645194274028636
M2_Negative_Binomial,1587,2018,0.4245439469320066
M2_Negative_Binomial,1587,2019,0.3001785258862535
M2_Negative_Binomial,1587,2020,0.4112264256221404
M2_Negative_Binomial,1587,2021,0.3448006661809097
M2_Negative_Binomial,1587,2022,0.2998832269124698
M2_Negative_Binomial,1587,2023,0.2541558566349572
M2_Negative_Binomial,1587,2024,0.2831239591501577
M2_Negative_Binomial,1588,2010,0.7348285668294254
M2_Negative_Binomial,1588,2011,0.5432861025356869
M2_Negative_Binomial,1588,2012,0.6551769852843694
M2_Negative_Binomial,1588,2013,0.7482975101085337
M2_Negative_Binomial,1588,2014,0.7246108228317271
M2_Negative_Binomial,1588,2015,0.5546780392776287
M2_Negative_Binomial,1588,2016,0.5130737641004315
M2_Negative_Binomial,1588,2017,0.511758691206544
M2_Negative_Binomial,1588,2018,0.44852659778032905
M2_Negative_Binomial,1588,2019,0.5858199438918642
M2_Negative_Binomial,1588,2020,0.5459770114942529
M2_Negative_Binomial,1588,2021,0.5014572707400853
M2_Negative_Binomial,1588,2022,0.40796044622226635
M2_Negative_Binomial,1588,2023,0.4151052176419717
M2_Negative_Binomial,1588,2024,0.5148565585211861
M2_Negative_Binomial,1589,2010,0.6068573268229865
M2_Negative_Binomial,1589,2011,0.5910446185915195
M2_Negative_Binomial,1589,2012,0.9632772106588888
M2_Negative_Binomial,1589,2013,0.6690253245371356
M2_Negative_Binomial,1589,2014,0.5866779625119135
M2_Negative_Binomial,1589,2015,0.5746854104143634
M2_Negative_Binomial,1589,2016,0.7267245412486354
M2_Negative_Binomial,1589,2017,0.7914110429447854
M2_Negative_Binomial,1589,2018,0.6786579920908279
M2_Negative_Binomial,1589,2019,0.47895944912012234
M2_Negative_Binomial,1589,2020,0.667894208235688
M2_Negative_Binomial,1589,2021,0.5097845321120016
M2_Negative_Binomial,1589,2022,0.5781510099629804
M2_Negative_Binomial,1589,2023,0.5015854713173825
M2_Negative_Binomial,1589,2024,0.4495565279761455
M2_Negative_Binomial,1590,2010,0.21543166818693998
M2_Negative_Binomial,1590,2011,0.21979471753872132
M2_Negative_Binomial,1590,2012,0.2420787485085509
M2_Negative_Binomial,1590,2013,0.25191530112789956
M2_Negative_Binomial,1590,2014,0.2732182569098803
M2_Negative_Binomial,1590,2015,0.28036645079766237
M2_Negative_Binomial,1590,2016,0.320476165722306
M2_Negative_Binomial,1590,2017,0.3292433537832311
M2_Negative_Binomial,1590,2018,0.30871284602627885
M2_Negative_Binomial,1590,2019,0.34812547819433814
M2_Negative_Binomial,1590,2020,0.42517576163374626
M2_Negative_Binomial,1590,2021,0.4218278338711356
M2_Negative_Binomial,1590,2022,0.45442122785659267
M2_Negative_Binomial,1590,2023,0.493898337657346
M2_Negative_Binomial,1590,2024,0.5271150480097857
M2_Negative_Binomial,1591,2010,0.6033696410366476
M2_Negative_Binomial,1591,2011,0.42296630517955613
M2_Negative_Binomial,1591,2012,0.4128330902823809
M2_Negative_Binomial,1591,2013,0.4075335177697383
M2_Negative_Binomial,1591,2014,0.43233082706766907
M2_Negative_Binomial,1591,2015,0.36618754277891863
M2_Negative_Binomial,1591,2016,0.3961116598222176
M2_Negative_Binomial,1591,2017,0.3596625766871166
M2_Negative_Binomial,1591,2018,0.32197984436790406
M2_Negative_Binomial,1591,2019,0.3305279265493496
M2_Negative_Binomial,1591,2020,0.27842874679165275
M2_Negative_Binomial,1591,2021,0.2872905173311127
M2_Negative_Binomial,1591,2022,0.22658948048398714
M2_Negative_Binomial,1591,2023,0.269049678101278
M2_Negative_Binomial,1591,2024,0.27864489568316936
M2_Negative_Binomial,1592,2010,0.23179696303053068
M2_Negative_Binomial,1592,2011,0.24169503153117494
M2_Negative_Binomial,1592,2012,0.22908657033010732
M2_Negative_Binomial,1592,2013,0.19392423919982976
M2_Negative_Binomial,1592,2014,0.22609340252038543
M2_Negative_Binomial,1592,2015,0.21876480808719007
M2_Negative_Binomial,1592,2016,0.22248791391589123
M2_Negative_Binomial,1592,2017,0.22827198364008183
M2_Negative_Binomial,1592,2018,0.17042990177318534
M2_Negative_Binomial,1592,2019,0.17801581229278243
M2_Negative_Binomial,1592,2020,0.2070081464122308
M2_Negative_Binomial,1592,2021,0.20037472676173623
M2_Negative_Binomial,1592,2022,0.24745956421277543
M2_Negative_Binomial,1592,2023,0.19842413759969252
M2_Negative_Binomial,1592,2024,0.21287338477318268
M2_Negative_Binomial,1593,2010,0.36969469335193433
M2_Negative_Binomial,1593,2011,0.4868202327238185
M2_Negative_Binomial,1593,2012,0.4629457775420919
M2_Negative_Binomial,1593,2013,0.5610236220472441
M2_Negative_Binomial,1593,2014,0.5231388329979878
M2_Negative_Binomial,1593,2015,0.3496024851260992
M2_Negative_Binomial,1593,2016,0.3389301866195353
M2_Negative_Binomial,1593,2017,0.43149284253578735
M2_Negative_Binomial,1593,2018,0.5411404515882127
M2_Negative_Binomial,1593,2019,0.5916857944401938
M2_Negative_Binomial,1593,2020,0.4924115612096865
M2_Negative_Binomial,1593,2021,0.5339856354741335
M2_Negative_Binomial,1593,2022,0.35056771596809855
M2_Negative_Binomial,1593,2023,0.42327279715576055
M2_Negative_Binomial,1593,2024,0.38944278144551253
M2_Negative_Binomial,1594,2010,0.4104737886998981
M2_Negative_Binomial,1594,2011,0.3184780601071268
M2_Negative_Binomial,1594,2012,0.3643112819832957
M2_Negative_Binomial,1594,2013,0.3224090231964248
M2_Negative_Binomial,1594,2014,0.34469977761304665
M2_Negative_Binomial,1594,2015,0.3530247986100143
M2_Negative_Binomial,1594,2016,0.34802723917450745
M2_Negative_Binomial,1594,2017,0.30086912065439675
M2_Negative_Binomial,1594,2018,0.29825232810307434
M2_Negative_Binomial,1594,2019,0.3312930374904361
M2_Negative_Binomial,1594,2020,0.3492913737306105
M2_Negative_Binomial,1594,2021,0.2878109711668575
M2_Negative_Binomial,1594,2022,0.2626152202539193
M2_Negative_Binomial,1594,2023,0.28009993273758044
M2_Negative_Binomial,1594,2024,0.2784091555006963
M2_Negative_Binomial,1595,2010,0.18726189837420187
M2_Negative_Binomial,1595,2011,0.2234887464049183
M2_Negative_Binomial,1595,2012,0.26010871006230935
M2_Negative_Binomial,1595,2013,0.34209406256650354
M2_Negative_Binomial,1595,2014,0.36746796568886997
M2_Negative_Binomial,1595,2015,0.440162165008161
M2_Negative_Binomial,1595,2016,0.533867027083225
M2_Negative_Binomial,1595,2017,0.5764314928425358
M2_Negative_Binomial,1595,2018,0.6860568950121189
M2_Negative_Binomial,1595,2019,0.9086967610303492
M2_Negative_Binomial,1595,2020,0.9881709630621583
M2_Negative_Binomial,1595,2021,1.0812428437597585
M2_Negative_Binomial,1595,2022,1.3071132202042286
M2_Negative_Binomial,1595,2023,1.5508792159123665
M2_Negative_Binomial,1595,2024,2.086300614886674
M2_Negative_Binomial,1596,2010,1.5302892096367442
M2_Negative_Binomial,1596,2011,1.590279426897807
M2_Negative_Binomial,1596,2012,1.346944186663131
M2_Negative_Binomial,1596,2013,1.3465630985316026
M2_Negative_Binomial,1596,2014,1.4778142539447208
M2_Negative_Binomial,1596,2015,1.4105196651397887
M2_Negative_Binomial,1596,2016,1.2837240734002182
M2_Negative_Binomial,1596,2017,1.3911042944785277
M2_Negative_Binomial,1596,2018,1.2320449036866945
M2_Negative_Binomial,1596,2019,1.1129813823004335
M2_Negative_Binomial,1596,2020,1.0757727932150432
M2_Negative_Binomial,1596,2021,1.183772249401478
M2_Negative_Binomial,1596,2022,1.1220154538000942
M2_Negative_Binomial,1596,2023,1.107187469972134
M2_Negative_Binomial,1596,2024,1.0117968631744187
M2_Negative_Binomial,1597,2010,0.8193378762676398
M2_Negative_Binomial,1597,2011,0.6332620913480566
M2_Negative_Binomial,1597,2012,0.678775023200318
M2_Negative_Binomial,1597,2013,0.7206320493722069
M2_Negative_Binomial,1597,2014,0.8217727417134384
M2_Negative_Binomial,1597,2015,0.6784078344653295
M2_Negative_Binomial,1597,2016,0.6456308156157405
M2_Negative_Binomial,1597,2017,0.5792433537832311
M2_Negative_Binomial,1597,2018,0.5618063528511289
M2_Negative_Binomial,1597,2019,0.6768681458811527
M2_Negative_Binomial,1597,2020,0.6076330766655508
M2_Negative_Binomial,1597,2021,0.5436140314354116
M2_Negative_Binomial,1597,2022,0.5051057169122214
M2_Negative_Binomial,1597,2023,0.6815124435476122
M2_Negative_Binomial,1597,2024,0.648521241983417
M2_Negative_Binomial,1598,2010,0.4598379567526963
M2_Negative_Binomial,1598,2011,0.48576479590490507
M2_Negative_Binomial,1598,2012,0.46055945910115326
M2_Negative_Binomial,1598,2013,0.4426473717812301
M2_Negative_Binomial,1598,2014,0.44371492110558075
M2_Negative_Binomial,1598,2015,0.42199757805507304
M2_Negative_Binomial,1598,2016,0.42028382803971515
M2_Negative_Binomial,1598,2017,0.44810838445807777
M2_Negative_Binomial,1598,2018,0.44878173236382185
M2_Negative_Binomial,1598,2019,0.4537107880642693
M2_Negative_Binomial,1598,2020,0.4025778372949448
M2_Negative_Binomial,1598,2021,0.415322160924326
M2_Negative_Binomial,1598,2022,0.4755397649631046
M2_Negative_Binomial,1598,2023,0.4384068415489574
M2_Negative_Binomial,1598,2024,0.4337619357504498
M2_Negative_Binomial,1599,2010,0.09067983044481409
M2_Negative_Binomial,1599,2011,0.09789176495422042
M2_Negative_Binomial,1599,2012,0.10897520880286356
M2_Negative_Binomial,1599,2013,0.12316450308576293
M2_Negative_Binomial,1599,2014,0.13555014296304138
M2_Negative_Binomial,1599,2015,0.16005896909387674
M2_Negative_Binomial,1599,2016,0.1731039143317565
M2_Negative_Binomial,1599,2017,0.15081799591002046
M2_Negative_Binomial,1599,2018,0.21099630054853932
M2_Negative_Binomial,1599,2019,0.2055598061718949
M2_Negative_Binomial,1599,2020,0.14200424059814754
M2_Negative_Binomial,1599,2021,0.19282814614343707
M2_Negative_Binomial,1599,2022,0.20149568933389647
M2_Negative_Binomial,1599,2023,0.28706639761698854
M2_Negative_Binomial,1599,2024,0.27369435185123486
M2_Negative_Binomial,1600,2010,0.2980629929709718
M2_Negative_Binomial,1600,2011,0.26966410723238077
M2_Negative_Binomial,1600,2012,0.2662070794113747
M2_Negative_Binomial,1600,2013,0.31017237710151097
M2_Negative_Binomial,1600,2014,0.25839246002329763
M2_Negative_Binomial,1600,2015,0.4117306376033277
M2_Negative_Binomial,1600,2016,0.3436086707906638
M2_Negative_Binomial,1600,2017,0.36988752556237225
M2_Negative_Binomial,1600,2018,0.38270187523918864
M2_Negative_Binomial,1600,2019,0.41418005610813563
M2_Negative_Binomial,1600,2020,0.37105233790871556
M2_Negative_Binomial,1600,2021,0.42599146455709375
M2_Negative_Binomial,1600,2022,0.4213769286193445
M2_Negative_Binomial,1600,2023,0.44369174594023253
M2_Negative_Binomial,1600,2024,0.41938178461959247
M2_Negative_Binomial,1601,2010,0.3597682030369695
M2_Negative_Binomial,1601,2011,0.3139924536267447
M2_Negative_Binomial,1601,2012,0.3004109770648282
M2_Negative_Binomial,1601,2013,0.2673441157693126
M2_Negative_Binomial,1601,2014,0.30445832892089375
M2_Negative_Binomial,1601,2015,0.27115252987942934
M2_Negative_Binomial,1601,2016,0.2716119977127411
M2_Negative_Binomial,1601,2017,0.22188139059304707
M2_Negative_Binomial,1601,2018,0.2324276055619339
M2_Negative_Binomial,1601,2019,0.24942616679418514
M2_Negative_Binomial,1601,2020,0.22932708403080015
M2_Negative_Binomial,1601,2021,0.2656916831477048
M2_Negative_Binomial,1601,2022,0.1952843548908047
M2_Negative_Binomial,1601,2023,0.1732007302776977
M2_Negative_Binomial,1601,2024,0.2112232034958712
M2_Negative_Binomial,1602,2010,0.6320759778934378
M2_Negative_Binomial,1602,2011,0.6055568748515792
M2_Negative_Binomial,1602,2012,0.6846082460559457
M2_Negative_Binomial,1602,2013,0.6969567993190041
M2_Negative_Binomial,1602,2014,0.7929153870591972
M2_Negative_Binomial,1602,2015,0.7597535934291583
M2_Negative_Binomial,1602,2016,0.6630451733638301
M2_Negative_Binomial,1602,2017,0.724437627811861
M2_Negative_Binomial,1602,2018,0.6909044520984818
M2_Negative_Binomial,1602,2019,0.7069625095638867
M2_Negative_Binomial,1602,2020,0.7744671353643567
M2_Negative_Binomial,1602,2021,0.8046216300614135
M2_Negative_Binomial,1602,2022,0.7113220204228675
M2_Negative_Binomial,1602,2023,0.7963390025944076
M2_Negative_Binomial,1602,2024,0.7451747167973759
M2_Negative_Binomial,1603,2010,0.66748940280088
M2_Negative_Binomial,1603,2011,0.6353729649858835
M2_Negative_Binomial,1603,2012,0.606124883998409
M2_Negative_Binomial,1603,2013,0.6682272824005108
M2_Negative_Binomial,1603,2014,0.6912527798369161
M2_Negative_Binomial,1603,2015,0.6197019954720162
M2_Negative_Binomial,1603,2016,0.5900088371367677
M2_Negative_Binomial,1603,2017,0.5575153374233129
M2_Negative_Binomial,1603,2018,0.6490623804056639
M2_Negative_Binomial,1603,2019,0.6794185156847742
M2_Negative_Binomial,1603,2020,0.7588438790313582
M2_Negative_Binomial,1603,2021,0.72785468928906
M2_Negative_Binomial,1603,2022,0.5833685308951775
M2_Negative_Binomial,1603,2023,0.6027193235322379
M2_Negative_Binomial,1603,2024,0.7069848072367385
M2_Negative_Binomial,1604,2010,0.3385738047969094
M2_Negative_Binomial,1604,2011,0.3551544895643684
M2_Negative_Binomial,1604,2012,0.4616200450749038
M2_Negative_Binomial,1604,2013,0.37907001489678654
M2_Negative_Binomial,1604,2014,0.4066504288891241
M2_Negative_Binomial,1604,2015,0.3235402516716686
M2_Negative_Binomial,1604,2016,0.31371835525289804
M2_Negative_Binomial,1604,2017,0.37167689161554196
M2_Negative_Binomial,1604,2018,0.4281158311009057
M2_Negative_Binomial,1604,2019,0.4223412394797245
M2_Negative_Binomial,1604,2020,0.3640776699029127
M2_Negative_Binomial,1604,2021,0.45513687935880087
M2_Negative_Binomial,1604,2022,0.39802231111331954
M2_Negative_Binomial,1604,2023,0.41750744691073316
M2_Negative_Binomial,1604,2024,0.4250395489989462
M2_Negative_Binomial,1605,2010,0.5236894349949026
M2_Negative_Binomial,1605,2011,0.33087944272935954
M2_Negative_Binomial,1605,2012,0.3712050908126739
M2_Negative_Binomial,1605,2013,0.4391891891891892
M2_Negative_Binomial,1605,2014,0.26871756856931056
M2_Negative_Binomial,1605,2015,0.315642605170326
M2_Negative_Binomial,1605,2016,0.30800020793262983
M2_Negative_Binomial,1605,2017,0.29575664621676895
M2_Negative_Binomial,1605,2018,0.7970404388314836
M2_Negative_Binomial,1605,2019,0.44886508543738834
M2_Negative_Binomial,1605,2020,0.3855596473607857
M2_Negative_Binomial,1605,2021,0.37889039242219213
M2_Negative_Binomial,1605,2022,0.9013888543814752
M2_Negative_Binomial,1605,2023,0.3283847410396848
M2_Negative_Binomial,1605,2024,0.5865215739929995
M2_Negative_Binomial,1606,2010,0.4249610988893063
M2_Negative_Binomial,1606,2011,0.3963165255019921
M2_Negative_Binomial,1606,2012,0.4207874850855096
M2_Negative_Binomial,1606,2013,0.45328793360289427
M2_Negative_Binomial,1606,2014,0.41697553743513704
M2_Negative_Binomial,1606,2015,0.44305796872532
M2_Negative_Binomial,1606,2016,0.397931070333212
M2_Negative_Binomial,1606,2017,0.4368609406952966
M2_Negative_Binomial,1606,2018,0.4426585023599948
M2_Negative_Binomial,1606,2019,0.4792144861004845
M2_Negative_Binomial,1606,2020,0.4600491016627609
M2_Negative_Binomial,1606,2021,0.5105652128656188
M2_Negative_Binomial,1606,2022,0.5046088101567741
M2_Negative_Binomial,1606,2023,0.43696550398770057
M2_Negative_Binomial,1606,2024,0.4582789147276491
M2_Negative_Binomial,1607,2010,0.2902827708322155
M2_Negative_Binomial,1607,2011,0.37388849310008176
M2_Negative_Binomial,1607,2012,0.31605462017764807
M2_Negative_Binomial,1607,2013,0.3354437114279634
M2_Negative_Binomial,1607,2014,0.4693953192841257
M2_Negative_Binomial,1607,2015,0.4609593007950299
M2_Negative_Binomial,1607,2016,0.5107345220148671
M2_Negative_Binomial,1607,2017,0.3215746421267894
M2_Negative_Binomial,1607,2018,0.41918612067865796
M2_Negative_Binomial,1607,2019,0.5962764600867125
M2_Negative_Binomial,1607,2020,0.5116616449057025
M2_Negative_Binomial,1607,2021,0.47777662121369835
M2_Negative_Binomial,1607,2022,0.7391487987279186
M2_Negative_Binomial,1607,2023,0.8213221869895262
M2_Negative_Binomial,1607,2024,0.6647873145740589
M2_Negative_Binomial,1608,2010,0.35467081611847406
M2_Negative_Binomial,1608,2011,0.4596427346367977
M2_Negative_Binomial,1608,2012,0.3171152061513986
M2_Negative_Binomial,1608,2013,0.3665673547563312
M2_Negative_Binomial,1608,2014,0.31637191570475476
M2_Negative_Binomial,1608,2015,0.38198283578160386
M2_Negative_Binomial,1608,2016,0.4166450070177262
M2_Negative_Binomial,1608,2017,0.3601738241308794
M2_Negative_Binomial,1608,2018,0.3464727643832121
M2_Negative_Binomial,1608,2019,0.401428207090028
M2_Negative_Binomial,1608,2020,0.3997879700926236
M2_Negative_Binomial,1608,2021,0.37784948475070257
M2_Negative_Binomial,1608,2022,0.4422470123481328
M2_Negative_Binomial,1608,2023,0.34832324397040454
M2_Negative_Binomial,1608,2024,0.5620045950158001
M2_Negative_Binomial,1609,2010,0.5553468905939798
M2_Negative_Binomial,1609,2011,0.5018602073933348
M2_Negative_Binomial,1609,2012,0.5151796367493039
M2_Negative_Binomial,1609,2013,0.6671632262183443
M2_Negative_Binomial,1609,2014,0.47733771047336643
M2_Negative_Binomial,1609,2015,0.5454641183593957
M2_Negative_Binomial,1609,2016,0.5302282060612361
M2_Negative_Binomial,1609,2017,0.549079754601227
M2_Negative_Binomial,1609,2018,0.6498277841561423
M2_Negative_Binomial,1609,2019,0.6860494771741902
M2_Negative_Binomial,1609,2020,0.7013726146635421
M2_Negative_Binomial,1609,2021,0.8270011449984386
M2_Negative_Binomial,1609,2022,0.8161693458222563
M2_Negative_Binomial,1609,2023,0.8820985874891899
M2_Negative_Binomial,1609,2024,0.8986415755873449
M2_Negative_Binomial,1610,2010,0.4236196812791759
M2_Negative_Binomial,1610,2011,0.48655637351909015
M2_Negative_Binomial,1610,2012,0.44385523001458294
M2_Negative_Binomial,1610,2013,0.36630134071078957
M2_Negative_Binomial,1610,2014,0.3801757915916551
M2_Negative_Binomial,1610,2015,0.4377928710577582
M2_Negative_Binomial,1610,2016,0.38571502833082083
M2_Negative_Binomial,1610,2017,0.4064417177914111
